,target,1,2,3,4,text
5952,0,1981468367,Sun May 31 09:13:00 PDT 2009,NO_QUERY,egrundin,last day at home   moving to the apartment for the summer tomorrow
5953,0,2214432902,Wed Jun 17 16:44:09 PDT 2009,NO_QUERY,coldfusion1970,well my day off is over so it's off to bed for my regulation five hours sleep before work 
5954,0,2207416140,Wed Jun 17 07:54:35 PDT 2009,NO_QUERY,BrendaDubya,thanks @rjones101229  and yea im searching for my camera cord and cant find it 
5955,0,2057862964,Sat Jun 06 13:48:24 PDT 2009,NO_QUERY,albator,"@M3wThr33 I want the GSM version asap, goddamn "
5956,0,1986947413,Sun May 31 19:33:24 PDT 2009,NO_QUERY,hall912,@stephaniepratt should've worn orange 
5957,0,2064793398,Sun Jun 07 07:11:00 PDT 2009,NO_QUERY,manan,@jhayu thats the Fair Usage Policy. All unlimited plans now come with a data cap. 
5958,0,2065498285,Sun Jun 07 08:43:12 PDT 2009,NO_QUERY,tyhaar,Heading out of 3 hr. fix gear ride in a bit. I love this bike for workouts with some hills thrown in also. Over slept for the WCC ride! 
5959,0,1759692272,Sun May 10 19:46:32 PDT 2009,NO_QUERY,fifthand56th,"@JasmineMcGregor Oh my goodness! That is crazy! Thank god for photoshop though, right? That stinks though! "
5960,0,2055668228,Sat Jun 06 09:44:22 PDT 2009,NO_QUERY,cajj68,Disappointed with the TT today. Ruined by a hurricane headwind 
5961,0,1558136388,Sun Apr 19 07:23:28 PDT 2009,NO_QUERY,nousernameknown,I'm sick...  *cough* *sneeze*
5962,0,2248916419,Fri Jun 19 21:24:15 PDT 2009,NO_QUERY,HarmonicLunacy,@RussellMoyer I'm pretty sure thats what my essay was about too when I took it! AND I'M SAD I DIDNT SEE YOU TONIGHT 
5963,0,2212156531,Wed Jun 17 13:44:45 PDT 2009,NO_QUERY,msmisha,@nikamay we need some of that head over on the East... 
5964,0,1974865479,Sat May 30 13:58:52 PDT 2009,NO_QUERY,Liliana1038,Why can't I wear heels all day? I always  have to have a pair of flip flops with me 
5965,0,2225996989,Thu Jun 18 11:24:19 PDT 2009,NO_QUERY,blondieG,OMG sooo hungry and can't make anything till the plasterers done 
5966,0,1998453080,Mon Jun 01 18:34:24 PDT 2009,NO_QUERY,paulesa,I ache all over...pilates trainner had NO mercy 
5967,0,2189418831,Mon Jun 15 23:59:20 PDT 2009,NO_QUERY,darsheee,@isabellamason I can't come to school tomorrow mum won't let me  you are going to have to find another man whore xx
5968,0,2263005374,Sat Jun 20 23:43:49 PDT 2009,NO_QUERY,GedeonN,"@admiraldaala Hi, I don't feel very wel, but it's my own fold "
5969,0,2226049363,Thu Jun 18 11:28:12 PDT 2009,NO_QUERY,babydaisyboo,I hate damp days.  Arthritis giving me jip!  I can hardly walk.  I feel 87 not 27! 
5970,0,1977297063,Sat May 30 20:37:28 PDT 2009,NO_QUERY,maryantii,I MISS BESTFRIENDS!  one month of holiday-----------
5971,0,1771180659,Mon May 11 23:27:45 PDT 2009,NO_QUERY,vzapp,Now their playing Christina Aguilera's &quot;Dirrty&quot;. Lovely.  Know what's NOT lovely? I get to take my Canucks flag off of my car 
5972,0,2013612865,Tue Jun 02 23:06:39 PDT 2009,NO_QUERY,HotMess4CCNK,@OUBad cuz i can't go to summer tour and DEW makes me sad everytime he talks about how CRAZY it's gonna be!  
5973,0,2013094885,Tue Jun 02 21:54:34 PDT 2009,NO_QUERY,corinnestevens,just got done with my last day at the bees  ...at dill st. with kayla celebrating my last day in muncie!
5974,0,1825787235,Sun May 17 06:50:22 PDT 2009,NO_QUERY,is_na,my hair is so screwed that i dont know how to describe it 
5975,0,1692636218,Sun May 03 20:26:04 PDT 2009,NO_QUERY,danishathadani,I wish they had Manish Aurora in Singapore 
5976,0,1995669499,Mon Jun 01 13:51:38 PDT 2009,NO_QUERY,Jameswritr4,Just watched the Dateline: Taylor Swift special.. I think I wanna go see her now but C-land sold out  Ebay?
5977,0,2031204251,Thu Jun 04 09:29:01 PDT 2009,NO_QUERY,sassydamn,"@ChelsRed Ah, bugger  #FULLSERVICE"
5978,0,2218124673,Wed Jun 17 21:56:00 PDT 2009,NO_QUERY,melidm,@cathy_cochina40 okay okay I'll behave 
5979,0,2064255288,Sun Jun 07 05:43:55 PDT 2009,NO_QUERY,Sheasaray,@minunianda have good fellowship at church ..can't go have to work 
5980,0,2231625170,Thu Jun 18 18:48:32 PDT 2009,NO_QUERY,wmiami,iPhone OS 3.0... still no easy way to simply send a phone number from your contacts to someone else via SMS... 
5981,0,1999050952,Mon Jun 01 19:33:32 PDT 2009,NO_QUERY,ashadashaly,Sitting at my cousin's high school graduation.... So boring 
5982,0,2001308693,Tue Jun 02 00:28:10 PDT 2009,NO_QUERY,frenchiscoolyo,"@chellybooo 79 days?!? that's sooo long.... i wish it was next week, i'm not enjoying being at home at all "
5983,0,1695536146,Mon May 04 06:22:31 PDT 2009,NO_QUERY,esisogah,"Yay! Got a great cover quote from a fab author. Monday is looking up--although, no milk for coffee "
5984,0,1559444855,Sun Apr 19 11:09:30 PDT 2009,NO_QUERY,greeneyes90241,Im sooo bummed its so hot out here and I cant even go in the pool because my sister and her husband has let the pool  get ruined!!!  
5985,0,2234713772,Thu Jun 18 23:35:50 PDT 2009,NO_QUERY,yogsototh,"Best xkcd ever! http://xkcd.com/599/ , but I'm ∞ (  )"
5986,0,2207063236,Wed Jun 17 07:26:08 PDT 2009,NO_QUERY,Jenny_Stuart,@tommcfly tom what are the chances of me winning  a comp to see you at the sherwood pines gig? 
5987,0,2002042754,Tue Jun 02 02:57:11 PDT 2009,NO_QUERY,vall2122,I CANT SLEEP WITHOUT MY LOVER!!!! 
5988,0,1755403998,Sun May 10 09:03:10 PDT 2009,NO_QUERY,sooperT,The person sat behind me on the plane is wearing a face mask. The person sat to the right is a businessman on 2 mobile phones at once 
5989,0,2184963100,Mon Jun 15 16:40:46 PDT 2009,NO_QUERY,CaroleSalinger,@shannonleetweed you weren't on much last night 
5990,0,2225452449,Thu Jun 18 10:44:16 PDT 2009,NO_QUERY,mayurjango,I'm very upset with WMP 12 in windows 7 coz the 'Now Playing' option is no more there   #MSWindows
5991,0,2015538372,Wed Jun 03 04:55:36 PDT 2009,NO_QUERY,paperheat,Back from dinner &amp; my muscles are still aching from training  Can't wait for you t be back.
5992,0,2223076905,Thu Jun 18 07:49:14 PDT 2009,NO_QUERY,Sadisticred,Falling apart and the only one to catch the pieces is in Ireland. 
5993,0,2227429626,Thu Jun 18 13:11:08 PDT 2009,NO_QUERY,LossiiAngel,Happy 60th Grandad John !!!!!! Happy Birthday Izzy (for tomorrow) !! Sorry Lukey  Luv ya tho 
5994,0,1977968450,Sat May 30 22:07:12 PDT 2009,NO_QUERY,TyTySoFly,Awww I hate when I make my sister mad at me 
5995,0,2246596979,Fri Jun 19 17:50:15 PDT 2009,NO_QUERY,Unrickable,"started as a great day, ended in being broked again  blew out tire and payed 400 for new tires.... "
5996,0,2033782138,Thu Jun 04 13:10:58 PDT 2009,NO_QUERY,iamSwitz,Gimp 2.6 is prone to crashes 
5997,0,1678835149,Sat May 02 07:51:00 PDT 2009,NO_QUERY,_mel_bell,just home from work 1. 2 hours and i'm off to work number 2 
5998,0,2251545581,Sat Jun 20 03:51:01 PDT 2009,NO_QUERY,KadyB23,It is 6:45 on a Saturday.... WHY AM I AWAKE?!? 
5999,0,2221799135,Thu Jun 18 06:01:18 PDT 2009,NO_QUERY,realestatechick,@tboard btw - twitter decided you should un-follow me! 
6000,0,2324721211,Thu Jun 25 03:53:00 PDT 2009,NO_QUERY,micheala02,It's been a very bad day and it's only 6:51 am! 
6001,0,2261841732,Sat Jun 20 21:26:27 PDT 2009,NO_QUERY,BrienBear,@ajpreyes im not sure but either way it made me sad. We drove by and im like aaahhhh! 
6002,0,2063645736,Sun Jun 07 03:30:37 PDT 2009,NO_QUERY,HanaStephenson, seriously why isnt #KEVINJONAS in the trending topics yet  it really should be! #KEVINJONAS #KEVINJONAS #KEVINJONAS #KEVINJONAS #KJ #KJ
6003,0,1677124797,Sat May 02 00:33:57 PDT 2009,NO_QUERY,hirzizulkarnain,"says, &quot;ah babon goreng Watchmen tiketnya abis.&quot; "
6004,0,1977031208,Sat May 30 19:55:15 PDT 2009,NO_QUERY,longballcc,What a terrible day on the links couldn't hit the broadside of a barn  worst round in a month.  Good thing i had a lesson and we fixed it!
6005,0,1989691715,Mon Jun 01 02:27:54 PDT 2009,NO_QUERY,ginader,is trying to fix Javascript errors caused by a Script he has no control over 
6006,0,2062880638,Sun Jun 07 00:36:39 PDT 2009,NO_QUERY,_Bootsie_,@ShystieUK sorry I fell asleep  I'm sowwwwwwwwwwwwwwwi I tried!! M.K's filthy talks wore me out :-|
6007,0,2239538314,Fri Jun 19 08:39:59 PDT 2009,NO_QUERY,Lmullarkey1,@justinescobar omg I'm addicted to Twitter now like it's crack haha I miss you  can we do breakfast/lunch this weekend?
6008,0,2327109105,Thu Jun 25 07:55:53 PDT 2009,NO_QUERY,wkulhanek,Not really sure what the current discussion has to do with the topic of the session.  #e2conf46
6009,0,2039921380,Thu Jun 04 23:09:02 PDT 2009,NO_QUERY,ashitvora,"@harisn Hi Hasin, I came across your blogpost on Ubuntu Themes. I am new to Ubuntu. I downloaded them but don't know how to install it. "
6010,0,2266795530,Sun Jun 21 09:06:49 PDT 2009,NO_QUERY,Streyeder,Not going to make the @artomaticmatic #photowalk today.  Ankle hurts too bad still.
6011,0,2217989542,Wed Jun 17 21:42:16 PDT 2009,NO_QUERY,Azrael37,"@SabriHorande No soy quien para decir nada sorry de verdad  Just don't Hide from life in books, live it and make it yours to publish! =*"
6012,0,2228240684,Thu Jun 18 14:11:35 PDT 2009,NO_QUERY,jenna_valentine,@MagicalMegatron dude raddest picture ever. I miss u 
6013,0,2256688312,Sat Jun 20 13:09:15 PDT 2009,NO_QUERY,Thenight11,Darn its hot 
6014,0,2039686302,Thu Jun 04 22:33:16 PDT 2009,NO_QUERY,MeganPoisson,Back=Ouch. 
6015,0,2062236060,Sat Jun 06 22:40:43 PDT 2009,NO_QUERY,Readymades,@NeilInnes Please come back to the west coast to do your new show. I'll try to go then. Please!!!!!!!!!! 
6016,0,1985559789,Sun May 31 17:20:16 PDT 2009,NO_QUERY,iluvryansheck,I'm going to miss lc &amp; lo 
6017,0,2186020800,Mon Jun 15 18:14:33 PDT 2009,NO_QUERY,mariaamelia623,Still not at home 
6018,0,1694023637,Mon May 04 00:44:33 PDT 2009,NO_QUERY,well_write_tom,@stumpykim I'm still programmed to wake up at six  Pete and me as robots! :http://www.youtube.com/watch?v=JcBuRFlZtAE
6019,0,2232123150,Thu Jun 18 19:28:59 PDT 2009,NO_QUERY,sergiogalvez,Very sad day for me today!  I just have to be strong!
6020,0,2182648625,Mon Jun 15 13:27:05 PDT 2009,NO_QUERY,NadinesFC,england is knocked out the ICC World Twenty20 by west indies 
6021,0,1822824701,Sat May 16 20:28:25 PDT 2009,NO_QUERY,52784indahouse,@jervae I agree with you on the soulja boy comment. But that's where the music is headed. I feel sorry for the kids who listen to this? 
6022,0,2067237728,Sun Jun 07 11:59:47 PDT 2009,NO_QUERY,kideternity,Mom dropped off at airport. Once a week every year just doesn't seem long enough. Sad panda now 
6023,0,2251899879,Sat Jun 20 04:54:50 PDT 2009,NO_QUERY,tim_from_oz,The Filth won! 
6024,0,1880032196,Thu May 21 23:53:20 PDT 2009,NO_QUERY,redsam24,14 min. to go.... I have to go  http://plurk.com/p/ves74
6025,0,2296339822,Tue Jun 23 09:03:48 PDT 2009,NO_QUERY,somayashah,is missing the greatest person in the world (Jamal) 
6026,0,2233049745,Thu Jun 18 20:45:44 PDT 2009,NO_QUERY,VioletLilly,"@RalphReagan Thanks;) tornado touched down in my town last night, no deaths but some damage and lost power overnight. "
6027,0,1824656734,Sun May 17 02:20:37 PDT 2009,NO_QUERY,sandwichgirl24,"ouch, my belly hurts "
6028,0,2322389621,Wed Jun 24 22:31:56 PDT 2009,NO_QUERY,callingback,"@Sarahwilkerson Sorry Sarah. Nick is taken by Miley, again. I think we are both heart broken "
6029,0,2191154972,Tue Jun 16 04:38:58 PDT 2009,NO_QUERY,Lucypink,@asaviour well the weather is tempting me into gNt's but we'll see how the day goes! Lots of work to do which can't be done at home 
6030,0,1826236141,Sun May 17 08:01:26 PDT 2009,NO_QUERY,optimusconvoy,"Having my daily dose of coffee in preparation for the fellatio of the day. However, I don't anything can prepare me. "
6031,0,1981986191,Sun May 31 10:17:43 PDT 2009,NO_QUERY,captionhunt,"an ad for PITCHMEN, the program that I'm watching that's wonderfully captioned - ISNT CAPTIONED. "
6032,0,1984636642,Sun May 31 15:30:07 PDT 2009,NO_QUERY,cherishxi,a mere 3 hours of sleep. screw the flu.  its so gonna be monday bluey bluesss. i need a doctor!!!
6033,0,2057127761,Sat Jun 06 12:25:26 PDT 2009,NO_QUERY,sinizuh,"@yLLiS He's not Amish  He's clockwork orange! ... well, now that I look at it again... DHell Yah, Amish!)"
6034,0,2050086119,Fri Jun 05 18:02:29 PDT 2009,NO_QUERY,qzia,@wildwestguns Never mind lol.. Just saw the results :*(. I needed Assassins Creed but oh well lol.  I'm sad now! Congrats to the winners!!
6035,0,1573712580,Tue Apr 21 02:29:49 PDT 2009,NO_QUERY,230509,is sitting in work wishing I was out in the sunshine!!!  
6036,0,2185752501,Mon Jun 15 17:51:09 PDT 2009,NO_QUERY,PlaysWithSqrrls, @shanedawson i'm sad now i leave for 2 hours and u didn't even miss me  anywho um i still luv u and whats with getting a frozen turkey?
6037,0,2206390601,Wed Jun 17 06:28:12 PDT 2009,NO_QUERY,lidasshi,@nadhirarchangel i'm so scare about the announcement  freakin scare!
6038,0,1468258171,Tue Apr 07 00:35:22 PDT 2009,NO_QUERY,pussycat253,@1an3 thank you!! I have to now do it all again today 
6039,0,2325779943,Thu Jun 25 06:03:02 PDT 2009,NO_QUERY,Boogaloo1,@naughtylilady4u lol - I just had a little snooze out there - disgraceful - back at the desk now !  xx
6040,0,2257988599,Sat Jun 20 15:12:48 PDT 2009,NO_QUERY,jbecerraa,Got my phone working again! boyfriend went to the mountains 
6041,0,2065309129,Sun Jun 07 08:19:49 PDT 2009,NO_QUERY,HarryR,"@wysiwygjt No, I'm going to be in Tel Aviv tomorrow morning. I had absolutely no idea there was a tweet up tonight. I was not invited. "
6042,0,2204022987,Wed Jun 17 01:07:23 PDT 2009,NO_QUERY,kayotikboi,I hate not being able to sleep 
6043,0,2066440118,Sun Jun 07 10:31:29 PDT 2009,NO_QUERY,wetspark,recession is taking the toll on me...i had just one meal today! 
6044,0,1996365802,Mon Jun 01 14:57:58 PDT 2009,NO_QUERY,sadies_p,My lEFT SiDE OF My M0UTH iS NUMb 
6045,0,1977932699,Sat May 30 22:02:15 PDT 2009,NO_QUERY,decipheringlife,@pinklov3eselle but the head is in the wrong place...like it's hard to explain but it's just positioned wrong 
6046,0,2067345435,Sun Jun 07 12:10:56 PDT 2009,NO_QUERY,iShustoff,"Mike Francis — вокали�?т на по�?ледний Релак�?ах у Blank &amp; Jones (Some One Like You, I Love You...). Умер в Риме 30.01.2009 от рака легких "
6047,0,2243049546,Fri Jun 19 12:57:45 PDT 2009,NO_QUERY,DWsBrewster,"@Sw33tpea04 And his name is Ryan....so PERFECT!  But married, of course "
6048,0,2236917938,Fri Jun 19 04:49:07 PDT 2009,NO_QUERY,kim_partridge,hate all the crap that comes with a new phone -we have the iPhone 3GS and a blackberry curve 8900 and about 100 bits of plastic and paper 
6049,0,2050190410,Fri Jun 05 18:13:43 PDT 2009,NO_QUERY,XKirstyxo,@thatiusstatic me too  I'd go but there's no way i could afford it and being half way through yr 11 it wouldn't be the best idea.
6050,0,2328878539,Thu Jun 25 10:05:34 PDT 2009,NO_QUERY,traceystew,@tommyreilly Awww i didnt know u were playing in Dundee today!! Had the day off aswell!!  u comin back anytime soon??
6051,0,2177302585,Mon Jun 15 05:51:33 PDT 2009,NO_QUERY,dartiss,At home with my baby girl asleep on me! Back to work on Thursday though 
6052,0,2239280969,Fri Jun 19 08:21:04 PDT 2009,NO_QUERY,misstwinkle,"@mattobrien @jamesgiles working on DD 'fraid and I dont want to disturb the pace you guys have set, or for it to be gentler for me "
6053,0,2059388919,Sat Jun 06 16:50:06 PDT 2009,NO_QUERY,PokerKingfish,#poker - up to 100% #rakeback (for non US players  ) http://ow.ly/cB3u !poker
6054,0,2010629704,Tue Jun 02 17:42:14 PDT 2009,NO_QUERY,xXHAZELXx,@jason_in_la hey I felt so bad there 
6055,0,2199130422,Tue Jun 16 17:03:52 PDT 2009,NO_QUERY,iAlexOnline,@Lilayy WHAT !?!?!? There's a picture of Miley SUCKING SOMEONE ?!!? Damn...i told her to keep those safe  no but srsly is there lol ?
6056,0,2213426390,Wed Jun 17 15:21:28 PDT 2009,NO_QUERY,ndnchick,Ahhhh!!!!  I totally forgot I left my window down!  It looked so nice outside when I got back from lunch.  
6057,0,1695079721,Mon May 04 05:08:13 PDT 2009,NO_QUERY,foobsy,"Feeling drained today. It could have something to do with Saturdays stag night, but I'm not sure. I don't really remember it. "
6058,0,2015444579,Wed Jun 03 04:40:54 PDT 2009,NO_QUERY,HabibaLOLA,I wish I was living by the beach that would be so much funnnn 
6059,0,2223729110,Thu Jun 18 08:38:22 PDT 2009,NO_QUERY,JCAutious,@iriegyal yes this weather is definitely depressing 
6060,0,2016440527,Wed Jun 03 06:46:54 PDT 2009,NO_QUERY,deiu,My right leg won't bend. I look like I have a peg leg 
6061,0,2065133177,Sun Jun 07 07:58:02 PDT 2009,NO_QUERY,salvare,is getting ready to go back home. I'll miss NY. 
6062,0,2217033829,Wed Jun 17 20:18:03 PDT 2009,NO_QUERY,missfoucher,@yvorockstar I am THERE! (but I don't think KP will be  Will I see you?!!! Noon? Awesome!
6063,0,2257106295,Sat Jun 20 13:48:17 PDT 2009,NO_QUERY,thundered,@hearted i'm lazy 'cause i have to accept people every time they follow me lol 
6064,0,2215080241,Wed Jun 17 17:38:50 PDT 2009,NO_QUERY,GQMFlover,"@Calumfan1 Of course youre excited, youll be breathing the same air as ZQ in a perfectly legal fashion!Youll see the brows! I want 2be u "
6065,0,1976584160,Sat May 30 18:30:30 PDT 2009,NO_QUERY,RaeganM,bad heacache 
6066,0,2229691559,Thu Jun 18 16:04:23 PDT 2009,NO_QUERY,JodiMullen,"@KirstynSmith I'm sorry  I know but so, so tired. Some night next week instead?"
6067,0,2054107537,Sat Jun 06 06:34:33 PDT 2009,NO_QUERY,Danisidhe,@alliology We definitely missed you. The boys just looked at me funny when I melted off the couch at the Scottish accents 
6068,0,1983766162,Sun May 31 13:47:39 PDT 2009,NO_QUERY,Jordynamo,This headache makes me feel like I have to vom.  I think I should probably stop wearing my contacts.
6069,0,2047200949,Fri Jun 05 13:17:58 PDT 2009,NO_QUERY,xkirstenxkillax,Fuck no Bayside. 
6070,0,2057915356,Sat Jun 06 13:54:29 PDT 2009,NO_QUERY,lala_beth,@Skistar15 @Skistar15 no one wants 2 play with us brendo 
6071,0,1992143952,Mon Jun 01 08:16:28 PDT 2009,NO_QUERY,Liebrarien,I am now furious with the School!!   
6072,0,2300102377,Tue Jun 23 13:44:07 PDT 2009,NO_QUERY,cleverfiend,Why do I have people in my twitter stream that I have unfollowed?  Clicking on their name brings up a page with a follow button 
6073,0,2056752761,Sat Jun 06 11:43:42 PDT 2009,NO_QUERY,pharobcool,@exoticbella_ never that just making sure u dont ruin the goods.. And I thought we was top notch ace boon coons.I never get promo help 
6074,0,2327271027,Thu Jun 25 08:08:07 PDT 2009,NO_QUERY,irislapinski,In Nottingham visiting UK Online Centres. Saw one really great one: Go Digit All in The Meadows. No website  will blog about it later
6075,0,1962374295,Fri May 29 10:56:55 PDT 2009,NO_QUERY,LiljerriDoodoo,why is it still raining?!  at least i have cute rainboots
6076,0,1692442149,Sun May 03 20:00:22 PDT 2009,NO_QUERY,amyaustin,"Now, I just need to figure out how to make up for the fact that I missed the Chris Isaak tix onsale due to Lily's dr. appointment. "
6077,0,2200073802,Tue Jun 16 18:24:09 PDT 2009,NO_QUERY,laaaaurenn,Is going to miss rachael so much. 
6078,0,1986776880,Sun May 31 19:18:18 PDT 2009,NO_QUERY,kayyrayy,I hate when cars headlights are more white then yellow... I can't see 
6079,0,2251633520,Sat Jun 20 04:07:01 PDT 2009,NO_QUERY,Kris_A,working on my poster 
6080,0,2195825040,Tue Jun 16 11:39:16 PDT 2009,NO_QUERY,adt41287,tweetdecks last update took away the tray icon in linux  .... i tried using alltray ( http://alltray.trausch.us/ ) but still no luck
6081,0,2244472336,Fri Jun 19 14:47:28 PDT 2009,NO_QUERY,beyondmany,@savethescc I don't think I can make it.   Evil Sleep Deprivation Chamber was setup @ my house.  Must destroy the Chamber and obtain rest.
6082,0,1574021474,Tue Apr 21 03:55:40 PDT 2009,NO_QUERY,melbournejules,is distracted by Nat Geo. should be cleaning &amp; packing. Why do people hunt bears.. Pointless cruelty. 
6083,0,1793118788,Thu May 14 01:26:44 PDT 2009,NO_QUERY,tryptaminedream,@loveablevillain  oh no!!! 
6084,0,1989020421,Mon Jun 01 00:05:18 PDT 2009,NO_QUERY,Zoegirl73,Is annoyed that Luke Goss didnt win an award at MTV 
6085,0,1880836710,Fri May 22 02:40:46 PDT 2009,NO_QUERY,XKirstyxo,i feel like someone threw sixteen basketballs at my head consecutively then made me scream for two hours straight. 
6086,0,1554393542,Sat Apr 18 16:52:31 PDT 2009,NO_QUERY,angelamaria29,Wish I could have gone to Phoenix this weekend for Pure Fashion and to meet a fellow twitter friend but I guess it was not meant to be 
6087,0,1996908865,Mon Jun 01 15:54:39 PDT 2009,NO_QUERY,Chiggady,@SuchIsLife81 I sorry 
6088,0,2246387633,Fri Jun 19 17:31:15 PDT 2009,NO_QUERY,Christyxcore,"@Jasperblu Oh. Sorry, I didn't know. "
6089,0,1964890527,Fri May 29 14:58:46 PDT 2009,NO_QUERY,Kressss,@KiiDCaM89 I can't make it. My manager switched my schedule so I'm closing 
6090,0,1979797173,Sun May 31 04:32:34 PDT 2009,NO_QUERY,zenbiscuit,Missing my cat 
6091,0,1827400974,Sun May 17 10:37:56 PDT 2009,NO_QUERY,ernibob,why does everything electrical hate me? 
6092,0,2324324809,Thu Jun 25 02:52:33 PDT 2009,NO_QUERY,MandChristensen,@garychristensen but im not there with you 
6093,0,1982101294,Sun May 31 10:31:46 PDT 2009,NO_QUERY,gururajb,A lighting n a huge thunder knocked down cable transmission 
6094,0,2062628031,Sat Jun 06 23:47:57 PDT 2009,NO_QUERY,BATYASMUSIC,"@gfalcone601 ill come!I wanna drive!!im 17,got my drivers licence 3 months ago and havent had a chance to drive cause we don't own a car "
6095,0,2202299998,Tue Jun 16 21:33:49 PDT 2009,NO_QUERY,BigBossBeta,@Chrismorris528 Sigh. In 3 hours. It sucks to be Canadian. 
6096,0,2253154725,Sat Jun 20 07:40:56 PDT 2009,NO_QUERY,yooolivia,@jesssaywhattt guys .. Em is mean to me 
6097,0,2189187272,Mon Jun 15 23:26:39 PDT 2009,NO_QUERY,bootooyoo,@carolemoyes I know why you gave up.. Especially this time of the year... Feel like a giant weight is resting on my head 
6098,0,1694947923,Mon May 04 04:42:10 PDT 2009,NO_QUERY,BertWalters,Perhaps we won't go the races today 
6099,0,2254617276,Sat Jun 20 10:01:29 PDT 2009,NO_QUERY,chartreu,My Hudson jeans @ nordie's cause they're ripping  we'll see if I can convince him. What could I bribe him with?
6100,0,2246233962,Fri Jun 19 17:17:26 PDT 2009,NO_QUERY,erinlynnn,oh twitter! i havent been on in ages 
6101,0,2049456192,Fri Jun 05 16:54:47 PDT 2009,NO_QUERY,beingmyself,@juiceegapeach love it!!! but I can't keep both anymore  its a recession #furlough
6102,0,1991846030,Mon Jun 01 07:45:57 PDT 2009,NO_QUERY,MiZzCHaOtic,@seemissd Now I'm cured! Don't tweet as much anymore.... easy to have a relapse though... 
6103,0,1824635885,Sun May 17 02:15:03 PDT 2009,NO_QUERY,ningmumbing,I couldn't think of anything worthy to make. Awww. 
6104,0,2201225535,Tue Jun 16 19:58:51 PDT 2009,NO_QUERY,wakeup_maggie,"haha OH and i told my mom about kyle's idiocy .. &quot;i'm sorry  but whatever, you are way cuter than he is anyway&quot; hahaha i love colleen"
6105,0,2219254357,Thu Jun 18 00:07:45 PDT 2009,NO_QUERY,sn00zle,@BoringKris I find it much easier 2 make an excuse than 2 go do it. OMFG I'm gonna be stuck here at work for aaaaaaages 
6106,0,2265907689,Sun Jun 21 07:32:29 PDT 2009,NO_QUERY,francesb001,a summer doing nothing is kind of boring now 
6107,0,1693052128,Sun May 03 21:26:17 PDT 2009,NO_QUERY,meerhank,@LuvUrZZZs Owwwww!!!  ps. rubber band your bag for your foot- it keeps the water out.
6108,0,2298016620,Tue Jun 23 11:09:14 PDT 2009,NO_QUERY,littlemunchkin,@Sianz oh im sorry i forgot u said that!  bad memory me...
6109,0,2199733023,Tue Jun 16 17:55:34 PDT 2009,NO_QUERY,riotradio,"mad starving, bapak penjual bacang cepatlah datang "
6110,0,1988938742,Sun May 31 23:49:56 PDT 2009,NO_QUERY,omgitschaz,@selahh man -it's running now but the msgr eludes me. requests aren't getting through and am currently in despair 
6111,0,1556491022,Sat Apr 18 23:02:37 PDT 2009,NO_QUERY,Bittersweetbbyx,I always got to stay up by myself 
6112,0,1678148235,Sat May 02 05:41:35 PDT 2009,NO_QUERY,laserOCK,can hear Ross playing Resi 5 which makes me sad cos im revising 
6113,0,2191461172,Tue Jun 16 05:19:30 PDT 2009,NO_QUERY,heidiEHS,My 10mth old is on her 3rd outfit due to the inordinate amount of drool her teeth are making. Teething is awful. My poor baby girl 
6114,0,1985392598,Sun May 31 17:01:05 PDT 2009,NO_QUERY,DrSanlare,Had to part with the hubby. Prayfully this will pay off when its over. 
6115,0,2183289790,Mon Jun 15 14:18:09 PDT 2009,NO_QUERY,letlifeloveyou,no workk! saying goodbye to bestfriend today. 
6116,0,1958050481,Fri May 29 02:29:39 PDT 2009,NO_QUERY,letranvananh,?� nh?n ???c bonus r?i. Ch?c ch? ?? b� v�o kho?n unpaid leave 
6117,0,1976088433,Sat May 30 16:33:36 PDT 2009,NO_QUERY,WeddyWeddyWendy,"@DJFIFTHELEMENT Wow, thats pretty harsh... you're mean!!! "
6118,0,1685367165,Sun May 03 00:05:09 PDT 2009,NO_QUERY,DemiCO90,I think I need to get up  another day at work.
6119,0,1971775968,Sat May 30 07:52:22 PDT 2009,NO_QUERY,cookiejj,Over did it last night..cool breeze..son's going home       I know its time for a beach day!!  Nothin better than sand between you toes.
6120,0,1883312617,Fri May 22 08:21:03 PDT 2009,NO_QUERY,VictoriaArya,@KatherineKoutur glad I am not the only one...I need to get in gear with cleaning   blah
6121,0,2002322555,Tue Jun 02 03:52:20 PDT 2009,NO_QUERY,Rhea123,@theBrandiCyrus I heard about it it's scary... I just hope that evrry1 is ok with minor injuries 
6122,0,2236185603,Fri Jun 19 03:03:48 PDT 2009,NO_QUERY,the_hierophant,"@Megannjane you gave me your swine flu, godammit. "
6123,0,1992002413,Mon Jun 01 08:02:02 PDT 2009,NO_QUERY,XdragonmutleyX,"What the... I swear it said June 1st For @JonasBrothers show to be released in the UK!!! Damn, Im bummed out now  it now says 5th June "
6124,0,2249002954,Fri Jun 19 21:33:05 PDT 2009,NO_QUERY,dementiaheart,@solitarynerd Google Chrome is kinda annoying me 
6125,0,2258092073,Sat Jun 20 15:22:26 PDT 2009,NO_QUERY,krysmay,It's super hot outside! I miss michigan 
6126,0,2044954047,Fri Jun 05 10:02:04 PDT 2009,NO_QUERY,yaneri,"I feel like a celebrity when I walk in the bank! Everyone's like hi Yaneri, I'll help you! Too bad this isnt my money  lol"
